"","ymd","state","id","region","var","value","var2","lty"
"525",2021-06-19,"National","national",NA,"cfr_in_21_days",1.97614725120089,"21d-lagged CFR (%)",TRUE
"526",2021-06-26,"National","national",NA,"cfr_in_21_days",2.27264682830632,"21d-lagged CFR (%)",TRUE
"527",2021-07-03,"National","national",NA,"cfr_in_21_days",1.96358120120024,"21d-lagged CFR (%)",TRUE
"528",2021-07-10,"National","national",NA,"cfr_in_21_days",1.85207263690517,"21d-lagged CFR (%)",TRUE
"529",2021-07-17,"National","national",NA,"cfr_in_21_days",1.59701173945985,"21d-lagged CFR (%)",TRUE
"530",2021-07-24,"National","national",NA,"cfr_in_21_days",1.37918757213698,"21d-lagged CFR (%)",TRUE
"531",2021-07-31,"National","national",NA,"cfr_in_21_days",1.27856789877767,"21d-lagged CFR (%)",TRUE
"532",2021-08-07,"National","national",NA,"cfr_in_21_days",1.2113595506992,"21d-lagged CFR (%)",TRUE
"533",2021-08-14,"National","national",NA,"cfr_in_21_days",1.21626378728802,"21d-lagged CFR (%)",TRUE
"534",2021-08-21,"National","national",NA,"cfr_in_21_days",1.13721624458189,"21d-lagged CFR (%)",TRUE
"535",2021-08-28,"National","national",NA,"cfr_in_21_days",1.2781889899592,"21d-lagged CFR (%)",TRUE
"536",2021-09-04,"National","national",NA,"cfr_in_21_days",1.2723080511578,"21d-lagged CFR (%)",TRUE
"537",2021-09-11,"National","national",NA,"cfr_in_21_days",1.28855208141491,"21d-lagged CFR (%)",TRUE
"538",2021-09-18,"National","national",NA,"cfr_in_21_days",1.19469261421148,"21d-lagged CFR (%)",TRUE
"539",2021-09-25,"National","national",NA,"cfr_in_21_days",1.27486736488571,"21d-lagged CFR (%)",TRUE
"540",2021-10-02,"National","national",NA,"cfr_in_21_days",1.41263054831504,"21d-lagged CFR (%)",TRUE
"541",2021-10-09,"National","national",NA,"cfr_in_21_days",1.42703626893127,"21d-lagged CFR (%)",TRUE
"542",2021-10-16,"National","national",NA,"cfr_in_21_days",1.46853969460312,"21d-lagged CFR (%)",TRUE
"543",2021-10-23,"National","national",NA,"cfr_in_21_days",1.54184816752205,"21d-lagged CFR (%)",TRUE
"544",2021-10-30,"National","national",NA,"cfr_in_21_days",1.58537761959367,"21d-lagged CFR (%)",TRUE
"545",2021-11-06,"National","national",NA,"cfr_in_21_days",1.39517152638975,"21d-lagged CFR (%)",TRUE
"546",2021-11-13,"National","national",NA,"cfr_in_21_days",1.46779545072648,"21d-lagged CFR (%)",TRUE
"547",2021-11-20,"National","national",NA,"cfr_in_21_days",1.43206612950453,"21d-lagged CFR (%)",TRUE
"548",2021-11-27,"National","national",NA,"cfr_in_21_days",1.52184791815379,"21d-lagged CFR (%)",TRUE
"549",2021-12-04,"National","national",NA,"cfr_in_21_days",1.25092731115999,"21d-lagged CFR (%)",TRUE
"550",2021-12-11,"National","national",NA,"cfr_in_21_days",1.04493270418812,"21d-lagged CFR (%)",TRUE
"551",2021-12-18,"National","national",NA,"cfr_in_21_days",1.18799473108911,"21d-lagged CFR (%)",TRUE
"552",2021-12-25,"National","national",NA,"cfr_in_21_days",1.00136062850424,"21d-lagged CFR (%)",TRUE
"553",2022-01-01,"National","national",NA,"cfr_in_21_days",0.561364881653392,"21d-lagged CFR (%)",TRUE
"554",2022-01-08,"National","national",NA,"cfr_in_21_days",0.395108716552237,"21d-lagged CFR (%)",TRUE
"555",2022-01-15,"National","national",NA,"cfr_in_21_days",0.324904781930404,"21d-lagged CFR (%)",TRUE
"556",2022-01-22,"National","national",NA,"cfr_in_21_days",0.348230698739245,"21d-lagged CFR (%)",TRUE
"557",2022-01-29,"National","national",NA,"cfr_in_21_days",0.419530803392199,"21d-lagged CFR (%)",TRUE
"558",2022-02-05,"National","national",NA,"cfr_in_21_days",0.617053779856215,"21d-lagged CFR (%)",TRUE
"559",2022-02-12,"National","national",NA,"cfr_in_21_days",0.865506674235271,"21d-lagged CFR (%)",TRUE
"560",2022-02-19,"National","national",NA,"cfr_in_21_days",1.23560322078535,"21d-lagged CFR (%)",TRUE
"561",2022-02-26,"National","national",NA,"cfr_in_21_days",1.70018401572307,"21d-lagged CFR (%)",TRUE
"562",2022-03-05,"National","national",NA,"cfr_in_21_days",1.77993755428786,"21d-lagged CFR (%)",TRUE
"563",2022-03-12,"National","national",NA,"cfr_in_21_days",1.92239794813431,"21d-lagged CFR (%)",TRUE
"564",2022-03-19,"National","national",NA,"cfr_in_21_days",1.91371309922704,"21d-lagged CFR (%)",TRUE
"565",2022-03-26,"National","national",NA,"cfr_in_21_days",1.49770801303463,"21d-lagged CFR (%)",TRUE
"566",2022-04-02,"National","national",NA,"cfr_in_21_days",1.37432640983378,"21d-lagged CFR (%)",TRUE
"567",2022-04-09,"National","national",NA,"cfr_in_21_days",1.065519288945,"21d-lagged CFR (%)",TRUE
"568",2022-04-16,"National","national",NA,"cfr_in_21_days",0.995926954347706,"21d-lagged CFR (%)",TRUE
"569",2022-04-23,"National","national",NA,"cfr_in_21_days",0.69933662104343,"21d-lagged CFR (%)",TRUE
"570",2022-04-30,"National","national",NA,"cfr_in_21_days",0.576081465129918,"21d-lagged CFR (%)",TRUE
"571",2022-05-07,"National","national",NA,"cfr_in_21_days",0.54893626409628,"21d-lagged CFR (%)",TRUE
"572",2022-05-14,"National","national",NA,"cfr_in_21_days",0.306442023375709,"21d-lagged CFR (%)",TRUE
"573",2022-05-21,"National","national",NA,"cfr_in_21_days",0.31468290381264,"21d-lagged CFR (%)",TRUE
"574",2022-05-28,"National","national",NA,"cfr_in_21_days",0.290362904789855,"21d-lagged CFR (%)",TRUE
"575",2022-06-04,"National","national",NA,"cfr_in_21_days",0.355637542806897,"21d-lagged CFR (%)",TRUE
"576",2022-06-11,"National","national",NA,"cfr_in_21_days",0.360507729913197,"21d-lagged CFR (%)",TRUE
"577",2022-06-18,"National","national",NA,"cfr_in_21_days",0.325558432991894,"21d-lagged CFR (%)",TRUE
"578",2022-06-25,"National","national",NA,"cfr_in_21_days",NA,"21d-lagged CFR (%)",TRUE
"579",2022-07-02,"National","national",NA,"cfr_in_21_days",NA,"21d-lagged CFR (%)",TRUE
"580",2022-07-09,"National","national",NA,"cfr_in_21_days",NA,"21d-lagged CFR (%)",TRUE
"581",2021-06-05,"Northeast","regional","Northeast","hfr_in_21_days",10.8460076045627,"21d-lagged HFR (%)",FALSE
"582",2021-06-12,"Northeast","regional","Northeast","hfr_in_21_days",10.0292397660819,"21d-lagged HFR (%)",FALSE
"583",2021-06-19,"Northeast","regional","Northeast","hfr_in_21_days",9.93162393162393,"21d-lagged HFR (%)",FALSE
"584",2021-06-26,"Northeast","regional","Northeast","hfr_in_21_days",13.1578498293515,"21d-lagged HFR (%)",FALSE
"585",2021-07-03,"Northeast","regional","Northeast","hfr_in_21_days",15.1104815864023,"21d-lagged HFR (%)",FALSE
"586",2021-07-10,"Northeast","regional","Northeast","hfr_in_21_days",14.2045662100457,"21d-lagged HFR (%)",FALSE
"587",2021-07-17,"Northeast","regional","Northeast","hfr_in_21_days",15.8666666666667,"21d-lagged HFR (%)",FALSE
"588",2021-07-24,"Northeast","regional","Northeast","hfr_in_21_days",18.4692635423007,"21d-lagged HFR (%)",FALSE
"589",2021-07-31,"Northeast","regional","Northeast","hfr_in_21_days",18.0157411456056,"21d-lagged HFR (%)",FALSE
"590",2021-08-07,"Northeast","regional","Northeast","hfr_in_21_days",15.4323995127893,"21d-lagged HFR (%)",FALSE
"591",2021-08-14,"Northeast","regional","Northeast","hfr_in_21_days",13.2725490196078,"21d-lagged HFR (%)",FALSE
"592",2021-08-21,"Northeast","regional","Northeast","hfr_in_21_days",12.9312080536913,"21d-lagged HFR (%)",FALSE
"593",2021-08-28,"Northeast","regional","Northeast","hfr_in_21_days",14.0117037284735,"21d-lagged HFR (%)",FALSE
"594",2021-09-04,"Northeast","regional","Northeast","hfr_in_21_days",15.1195849118761,"21d-lagged HFR (%)",FALSE
"595",2021-09-11,"Northeast","regional","Northeast","hfr_in_21_days",16.0527729499131,"21d-lagged HFR (%)",FALSE
"596",2021-09-18,"Northeast","regional","Northeast","hfr_in_21_days",16.3505933117584,"21d-lagged HFR (%)",FALSE
"597",2021-09-25,"Northeast","regional","Northeast","hfr_in_21_days",16.9288749016522,"21d-lagged HFR (%)",FALSE
"598",2021-10-02,"Northeast","regional","Northeast","hfr_in_21_days",16.4514011208967,"21d-lagged HFR (%)",FALSE
"599",2021-10-09,"Northeast","regional","Northeast","hfr_in_21_days",16.6789413118527,"21d-lagged HFR (%)",FALSE
"600",2021-10-16,"Northeast","regional","Northeast","hfr_in_21_days",17.026814386641,"21d-lagged HFR (%)",FALSE
"601",2021-10-23,"Northeast","regional","Northeast","hfr_in_21_days",15.9202495363345,"21d-lagged HFR (%)",FALSE
"602",2021-10-30,"Northeast","regional","Northeast","hfr_in_21_days",20.8786050895382,"21d-lagged HFR (%)",FALSE
"603",2021-11-06,"Northeast","regional","Northeast","hfr_in_21_days",16.834029624003,"21d-lagged HFR (%)",FALSE
"604",2021-11-13,"Northeast","regional","Northeast","hfr_in_21_days",23.4041396246273,"21d-lagged HFR (%)",FALSE
"605",2021-11-20,"Northeast","regional","Northeast","hfr_in_21_days",21.2223948037278,"21d-lagged HFR (%)",FALSE
"606",2021-11-27,"Northeast","regional","Northeast","hfr_in_21_days",21.6145520144318,"21d-lagged HFR (%)",FALSE
"607",2021-12-04,"Northeast","regional","Northeast","hfr_in_21_days",18.979628882614,"21d-lagged HFR (%)",FALSE
"608",2021-12-11,"Northeast","regional","Northeast","hfr_in_21_days",16.151878914405,"21d-lagged HFR (%)",FALSE
"609",2021-12-18,"Northeast","regional","Northeast","hfr_in_21_days",23.5263157894737,"21d-lagged HFR (%)",FALSE
"610",2021-12-25,"Northeast","regional","Northeast","hfr_in_21_days",26.6600574924449,"21d-lagged HFR (%)",FALSE
"611",2022-01-01,"Northeast","regional","Northeast","hfr_in_21_days",17.3125635696281,"21d-lagged HFR (%)",FALSE
"612",2022-01-08,"Northeast","regional","Northeast","hfr_in_21_days",13.8616041859849,"21d-lagged HFR (%)",FALSE
"613",2022-01-15,"Northeast","regional","Northeast","hfr_in_21_days",10.8970858844391,"21d-lagged HFR (%)",FALSE
"614",2022-01-22,"Northeast","regional","Northeast","hfr_in_21_days",11.2316930919774,"21d-lagged HFR (%)",FALSE
"615",2022-01-29,"Northeast","regional","Northeast","hfr_in_21_days",11.6407587323618,"21d-lagged HFR (%)",FALSE
"616",2022-02-05,"Northeast","regional","Northeast","hfr_in_21_days",13.2639848066298,"21d-lagged HFR (%)",FALSE
"617",2022-02-12,"Northeast","regional","Northeast","hfr_in_21_days",13.3661124867351,"21d-lagged HFR (%)",FALSE
"618",2022-02-19,"Northeast","regional","Northeast","hfr_in_21_days",14.9054846498793,"21d-lagged HFR (%)",FALSE
"619",2022-02-26,"Northeast","regional","Northeast","hfr_in_21_days",13.9513561981618,"21d-lagged HFR (%)",FALSE
"620",2022-03-05,"Northeast","regional","Northeast","hfr_in_21_days",12.6728254690165,"21d-lagged HFR (%)",FALSE
"621",2022-03-12,"Northeast","regional","Northeast","hfr_in_21_days",12.3967828418231,"21d-lagged HFR (%)",FALSE
"622",2022-03-19,"Northeast","regional","Northeast","hfr_in_21_days",12.9574468085106,"21d-lagged HFR (%)",FALSE
"623",2022-03-26,"Northeast","regional","Northeast","hfr_in_21_days",16.0219123505976,"21d-lagged HFR (%)",FALSE
"624",2022-04-02,"Northeast","regional","Northeast","hfr_in_21_days",16.0656279508971,"21d-lagged HFR (%)",FALSE
"625",2022-04-09,"Northeast","regional","Northeast","hfr_in_21_days",13.5828571428571,"21d-lagged HFR (%)",FALSE
"626",2022-04-16,"Northeast","regional","Northeast","hfr_in_21_days",14.0552995391705,"21d-lagged HFR (%)",FALSE
"627",2022-04-23,"Northeast","regional","Northeast","hfr_in_21_days",11.4941050375134,"21d-lagged HFR (%)",FALSE
"628",2022-04-30,"Northeast","regional","Northeast","hfr_in_21_days",10.0671431665584,"21d-lagged HFR (%)",FALSE
"629",2022-05-07,"Northeast","regional","Northeast","hfr_in_21_days",11.3426918495831,"21d-lagged HFR (%)",FALSE
"630",2022-05-14,"Northeast","regional","Northeast","hfr_in_21_days",7.82125899831521,"21d-lagged HFR (%)",FALSE
"631",2022-05-21,"Northeast","regional","Northeast","hfr_in_21_days",7.79807830202208,"21d-lagged HFR (%)",FALSE
"632",2022-05-28,"Northeast","regional","Northeast","hfr_in_21_days",8.17533129459735,"21d-lagged HFR (%)",FALSE
"633",2022-06-04,"Northeast","regional","Northeast","hfr_in_21_days",6.41223140495868,"21d-lagged HFR (%)",FALSE
"634",2022-06-11,"Northeast","regional","Northeast","hfr_in_21_days",7.04757531227039,"21d-lagged HFR (%)",FALSE
"635",2022-06-18,"Northeast","regional","Northeast","hfr_in_21_days",7.36746868164645,"21d-lagged HFR (%)",FALSE
"636",2022-06-25,"Northeast","regional","Northeast","hfr_in_21_days",NA,"21d-lagged HFR (%)",FALSE
"637",2022-07-02,"Northeast","regional","Northeast","hfr_in_21_days",NA,"21d-lagged HFR (%)",FALSE
"638",2022-07-09,"Northeast","regional","Northeast","hfr_in_21_days",NA,"21d-lagged HFR (%)",FALSE
"639",2021-06-05,"Midwest","regional","Midwest","hfr_in_21_days",15.0487875288684,"21d-lagged HFR (%)",FALSE
"640",2021-06-12,"Midwest","regional","Midwest","hfr_in_21_days",13.9670366633031,"21d-lagged HFR (%)",FALSE
"641",2021-06-19,"Midwest","regional","Midwest","hfr_in_21_days",13.7238979118329,"21d-lagged HFR (%)",FALSE
"642",2021-06-26,"Midwest","regional","Midwest","hfr_in_21_days",17.2545779365788,"21d-lagged HFR (%)",FALSE
"643",2021-07-03,"Midwest","regional","Midwest","hfr_in_21_days",15.4783715012723,"21d-lagged HFR (%)",FALSE
"644",2021-07-10,"Midwest","regional","Midwest","hfr_in_21_days",14.2847014925373,"21d-lagged HFR (%)",FALSE
"645",2021-07-17,"Midwest","regional","Midwest","hfr_in_21_days",15.4947275922671,"21d-lagged HFR (%)",FALSE
"646",2021-07-24,"Midwest","regional","Midwest","hfr_in_21_days",15.2288748305468,"21d-lagged HFR (%)",FALSE
"647",2021-07-31,"Midwest","regional","Midwest","hfr_in_21_days",13.9207954740271,"21d-lagged HFR (%)",FALSE
"648",2021-08-07,"Midwest","regional","Midwest","hfr_in_21_days",14.0305960264901,"21d-lagged HFR (%)",FALSE
"649",2021-08-14,"Midwest","regional","Midwest","hfr_in_21_days",12.2584523687185,"21d-lagged HFR (%)",FALSE
"650",2021-08-21,"Midwest","regional","Midwest","hfr_in_21_days",11.8452066842568,"21d-lagged HFR (%)",FALSE
"651",2021-08-28,"Midwest","regional","Midwest","hfr_in_21_days",13.5832594860227,"21d-lagged HFR (%)",FALSE
"652",2021-09-04,"Midwest","regional","Midwest","hfr_in_21_days",14.0464885496183,"21d-lagged HFR (%)",FALSE
"653",2021-09-11,"Midwest","regional","Midwest","hfr_in_21_days",13.9582211223524,"21d-lagged HFR (%)",FALSE
"654",2021-09-18,"Midwest","regional","Midwest","hfr_in_21_days",14.1411108728287,"21d-lagged HFR (%)",FALSE
"655",2021-09-25,"Midwest","regional","Midwest","hfr_in_21_days",14.2831033470346,"21d-lagged HFR (%)",FALSE
"656",2021-10-02,"Midwest","regional","Midwest","hfr_in_21_days",16.7991149043781,"21d-lagged HFR (%)",FALSE
"657",2021-10-09,"Midwest","regional","Midwest","hfr_in_21_days",17.5137142857143,"21d-lagged HFR (%)",FALSE
"658",2021-10-16,"Midwest","regional","Midwest","hfr_in_21_days",17.1409493024838,"21d-lagged HFR (%)",FALSE
"659",2021-10-23,"Midwest","regional","Midwest","hfr_in_21_days",19.0125023859515,"21d-lagged HFR (%)",FALSE
"660",2021-10-30,"Midwest","regional","Midwest","hfr_in_21_days",20.0973184694185,"21d-lagged HFR (%)",FALSE
"661",2021-11-06,"Midwest","regional","Midwest","hfr_in_21_days",19.5029137529138,"21d-lagged HFR (%)",FALSE
"662",2021-11-13,"Midwest","regional","Midwest","hfr_in_21_days",18.7685244845361,"21d-lagged HFR (%)",FALSE
"663",2021-11-20,"Midwest","regional","Midwest","hfr_in_21_days",20.4120290356032,"21d-lagged HFR (%)",FALSE
"664",2021-11-27,"Midwest","regional","Midwest","hfr_in_21_days",19.6812404052809,"21d-lagged HFR (%)",FALSE
"665",2021-12-04,"Midwest","regional","Midwest","hfr_in_21_days",18.2612874267307,"21d-lagged HFR (%)",FALSE
"666",2021-12-11,"Midwest","regional","Midwest","hfr_in_21_days",13.7700081421524,"21d-lagged HFR (%)",FALSE
"667",2021-12-18,"Midwest","regional","Midwest","hfr_in_21_days",17.600069735007,"21d-lagged HFR (%)",FALSE
"668",2021-12-25,"Midwest","regional","Midwest","hfr_in_21_days",21.5188968849077,"21d-lagged HFR (%)",FALSE
"669",2022-01-01,"Midwest","regional","Midwest","hfr_in_21_days",18.6648571428571,"21d-lagged HFR (%)",FALSE
"670",2022-01-08,"Midwest","regional","Midwest","hfr_in_21_days",15.5218624438667,"21d-lagged HFR (%)",FALSE
"671",2022-01-15,"Midwest","regional","Midwest","hfr_in_21_days",14.2554499183713,"21d-lagged HFR (%)",FALSE
"672",2022-01-22,"Midwest","regional","Midwest","hfr_in_21_days",13.8510315971721,"21d-lagged HFR (%)",FALSE
"673",2022-01-29,"Midwest","regional","Midwest","hfr_in_21_days",13.2834363675123,"21d-lagged HFR (%)",FALSE
"674",2022-02-05,"Midwest","regional","Midwest","hfr_in_21_days",18.4994982158787,"21d-lagged HFR (%)",FALSE
"675",2022-02-12,"Midwest","regional","Midwest","hfr_in_21_days",15.341935483871,"21d-lagged HFR (%)",FALSE
"676",2022-02-19,"Midwest","regional","Midwest","hfr_in_21_days",19.3387318725521,"21d-lagged HFR (%)",FALSE
"677",2022-02-26,"Midwest","regional","Midwest","hfr_in_21_days",25.0016053706947,"21d-lagged HFR (%)",FALSE
"678",2022-03-05,"Midwest","regional","Midwest","hfr_in_21_days",24.4964710627143,"21d-lagged HFR (%)",FALSE
"679",2022-03-12,"Midwest","regional","Midwest","hfr_in_21_days",31.1041835357625,"21d-lagged HFR (%)",FALSE
"680",2022-03-19,"Midwest","regional","Midwest","hfr_in_21_days",19.8403473613894,"21d-lagged HFR (%)",FALSE
"681",2022-03-26,"Midwest","regional","Midwest","hfr_in_21_days",18.4361111111111,"21d-lagged HFR (%)",FALSE
"682",2022-04-02,"Midwest","regional","Midwest","hfr_in_21_days",20.9015009380863,"21d-lagged HFR (%)",FALSE
"683",2022-04-09,"Midwest","regional","Midwest","hfr_in_21_days",16.0986590038314,"21d-lagged HFR (%)",FALSE
"684",2022-04-16,"Midwest","regional","Midwest","hfr_in_21_days",20.0125290023202,"21d-lagged HFR (%)",FALSE
"685",2022-04-23,"Midwest","regional","Midwest","hfr_in_21_days",16.5236629472874,"21d-lagged HFR (%)",FALSE
"686",2022-04-30,"Midwest","regional","Midwest","hfr_in_21_days",12.0670611439842,"21d-lagged HFR (%)",FALSE
"687",2022-05-07,"Midwest","regional","Midwest","hfr_in_21_days",15.8161574313827,"21d-lagged HFR (%)",FALSE
"688",2022-05-14,"Midwest","regional","Midwest","hfr_in_21_days",6.86186123805567,"21d-lagged HFR (%)",FALSE
"689",2022-05-21,"Midwest","regional","Midwest","hfr_in_21_days",9.07182422451994,"21d-lagged HFR (%)",FALSE
"690",2022-05-28,"Midwest","regional","Midwest","hfr_in_21_days",6.95437731196054,"21d-lagged HFR (%)",FALSE
"691",2022-06-04,"Midwest","regional","Midwest","hfr_in_21_days",9.46523793452582,"21d-lagged HFR (%)",FALSE
"692",2022-06-11,"Midwest","regional","Midwest","hfr_in_21_days",9.54281266216917,"21d-lagged HFR (%)",FALSE
"693",2022-06-18,"Midwest","regional","Midwest","hfr_in_21_days",6.14841849148418,"21d-lagged HFR (%)",FALSE
"694",2022-06-25,"Midwest","regional","Midwest","hfr_in_21_days",NA,"21d-lagged HFR (%)",FALSE
"695",2022-07-02,"Midwest","regional","Midwest","hfr_in_21_days",NA,"21d-lagged HFR (%)",FALSE
"696",2022-07-09,"Midwest","regional","Midwest","hfr_in_21_days",NA,"21d-lagged HFR (%)",FALSE
"697",2021-06-05,"South","regional","South","hfr_in_21_days",11.095648815654,"21d-lagged HFR (%)",FALSE
"698",2021-06-12,"South","regional","South","hfr_in_21_days",10.3098610920094,"21d-lagged HFR (%)",FALSE
"699",2021-06-19,"South","regional","South","hfr_in_21_days",9.72106205250597,"21d-lagged HFR (%)",FALSE
"700",2021-06-26,"South","regional","South","hfr_in_21_days",12.1220531184721,"21d-lagged HFR (%)",FALSE
"701",2021-07-03,"South","regional","South","hfr_in_21_days",12.8982335881888,"21d-lagged HFR (%)",FALSE
"702",2021-07-10,"South","regional","South","hfr_in_21_days",13.3209441971219,"21d-lagged HFR (%)",FALSE
"703",2021-07-17,"South","regional","South","hfr_in_21_days",15.0225409836066,"21d-lagged HFR (%)",FALSE
"704",2021-07-24,"South","regional","South","hfr_in_21_days",14.9912593225975,"21d-lagged HFR (%)",FALSE
"705",2021-07-31,"South","regional","South","hfr_in_21_days",14.5148842337376,"21d-lagged HFR (%)",FALSE
"706",2021-08-07,"South","regional","South","hfr_in_21_days",13.5587551172311,"21d-lagged HFR (%)",FALSE
"707",2021-08-14,"South","regional","South","hfr_in_21_days",13.8941725481122,"21d-lagged HFR (%)",FALSE
"708",2021-08-21,"South","regional","South","hfr_in_21_days",14.1342645277339,"21d-lagged HFR (%)",FALSE
"709",2021-08-28,"South","regional","South","hfr_in_21_days",16.8166184358469,"21d-lagged HFR (%)",FALSE
"710",2021-09-04,"South","regional","South","hfr_in_21_days",18.2465124322662,"21d-lagged HFR (%)",FALSE
"711",2021-09-11,"South","regional","South","hfr_in_21_days",16.5458147286334,"21d-lagged HFR (%)",FALSE
"712",2021-09-18,"South","regional","South","hfr_in_21_days",17.7599142286742,"21d-lagged HFR (%)",FALSE
"713",2021-09-25,"South","regional","South","hfr_in_21_days",17.8615398863917,"21d-lagged HFR (%)",FALSE
"714",2021-10-02,"South","regional","South","hfr_in_21_days",20.3333333333333,"21d-lagged HFR (%)",FALSE
"715",2021-10-09,"South","regional","South","hfr_in_21_days",20.339302368961,"21d-lagged HFR (%)",FALSE
"716",2021-10-16,"South","regional","South","hfr_in_21_days",20.2502546112934,"21d-lagged HFR (%)",FALSE
"717",2021-10-23,"South","regional","South","hfr_in_21_days",21.2054320987654,"21d-lagged HFR (%)",FALSE
"718",2021-10-30,"South","regional","South","hfr_in_21_days",23.0774957698816,"21d-lagged HFR (%)",FALSE
"719",2021-11-06,"South","regional","South","hfr_in_21_days",22.5990659777424,"21d-lagged HFR (%)",FALSE
"720",2021-11-13,"South","regional","South","hfr_in_21_days",26.0196587166949,"21d-lagged HFR (%)",FALSE
"721",2021-11-20,"South","regional","South","hfr_in_21_days",25.926624939817,"21d-lagged HFR (%)",FALSE
"722",2021-11-27,"South","regional","South","hfr_in_21_days",20.6921995124695,"21d-lagged HFR (%)",FALSE
"723",2021-12-04,"South","regional","South","hfr_in_21_days",18.8119678910241,"21d-lagged HFR (%)",FALSE
"724",2021-12-11,"South","regional","South","hfr_in_21_days",17.7258468810428,"21d-lagged HFR (%)",FALSE
"725",2021-12-18,"South","regional","South","hfr_in_21_days",17.97486014693,"21d-lagged HFR (%)",FALSE
"726",2021-12-25,"South","regional","South","hfr_in_21_days",19.1959133381251,"21d-lagged HFR (%)",FALSE
"727",2022-01-01,"South","regional","South","hfr_in_21_days",11.4297468186989,"21d-lagged HFR (%)",FALSE
"728",2022-01-08,"South","regional","South","hfr_in_21_days",10.4211946871227,"21d-lagged HFR (%)",FALSE
"729",2022-01-15,"South","regional","South","hfr_in_21_days",11.1465721773381,"21d-lagged HFR (%)",FALSE
"730",2022-01-22,"South","regional","South","hfr_in_21_days",11.5777373129602,"21d-lagged HFR (%)",FALSE
"731",2022-01-29,"South","regional","South","hfr_in_21_days",12.9446260170905,"21d-lagged HFR (%)",FALSE
"732",2022-02-05,"South","regional","South","hfr_in_21_days",12.3955688002073,"21d-lagged HFR (%)",FALSE
"733",2022-02-12,"South","regional","South","hfr_in_21_days",15.2931316434996,"21d-lagged HFR (%)",FALSE
"734",2022-02-19,"South","regional","South","hfr_in_21_days",19.3103760175733,"21d-lagged HFR (%)",FALSE
"735",2022-02-26,"South","regional","South","hfr_in_21_days",23.5545443053975,"21d-lagged HFR (%)",FALSE
"736",2022-03-05,"South","regional","South","hfr_in_21_days",22.3788168808677,"21d-lagged HFR (%)",FALSE
"737",2022-03-12,"South","regional","South","hfr_in_21_days",23.6857979129549,"21d-lagged HFR (%)",FALSE
"738",2022-03-19,"South","regional","South","hfr_in_21_days",32.5042630937881,"21d-lagged HFR (%)",FALSE
"739",2022-03-26,"South","regional","South","hfr_in_21_days",30.6501266891892,"21d-lagged HFR (%)",FALSE
"740",2022-04-02,"South","regional","South","hfr_in_21_days",27.032393669634,"21d-lagged HFR (%)",FALSE
"741",2022-04-09,"South","regional","South","hfr_in_21_days",23.3057897695334,"21d-lagged HFR (%)",FALSE
"742",2022-04-16,"South","regional","South","hfr_in_21_days",25.7298331966092,"21d-lagged HFR (%)",FALSE
"743",2022-04-23,"South","regional","South","hfr_in_21_days",18.9522821576764,"21d-lagged HFR (%)",FALSE
"744",2022-04-30,"South","regional","South","hfr_in_21_days",16.184126984127,"21d-lagged HFR (%)",FALSE
"745",2022-05-07,"South","regional","South","hfr_in_21_days",12.6590909090909,"21d-lagged HFR (%)",FALSE
"746",2022-05-14,"South","regional","South","hfr_in_21_days",9.02322134387352,"21d-lagged HFR (%)",FALSE
"747",2022-05-21,"South","regional","South","hfr_in_21_days",8.22083495903238,"21d-lagged HFR (%)",FALSE
"748",2022-05-28,"South","regional","South","hfr_in_21_days",7.72672471533824,"21d-lagged HFR (%)",FALSE
"749",2022-06-04,"South","regional","South","hfr_in_21_days",9.09122840326562,"21d-lagged HFR (%)",FALSE
"750",2022-06-11,"South","regional","South","hfr_in_21_days",9.35086670651524,"21d-lagged HFR (%)",FALSE
"751",2022-06-18,"South","regional","South","hfr_in_21_days",6.97728677379481,"21d-lagged HFR (%)",FALSE
"752",2022-06-25,"South","regional","South","hfr_in_21_days",NA,"21d-lagged HFR (%)",FALSE
"753",2022-07-02,"South","regional","South","hfr_in_21_days",NA,"21d-lagged HFR (%)",FALSE
"754",2022-07-09,"South","regional","South","hfr_in_21_days",NA,"21d-lagged HFR (%)",FALSE
"755",2021-06-05,"West","regional","West","hfr_in_21_days",17.337061668682,"21d-lagged HFR (%)",FALSE
"756",2021-06-12,"West","regional","West","hfr_in_21_days",17.2429245283019,"21d-lagged HFR (%)",FALSE
"757",2021-06-19,"West","regional","West","hfr_in_21_days",15.4966170500677,"21d-lagged HFR (%)",FALSE
"758",2021-06-26,"West","regional","West","hfr_in_21_days",17.4235907461714,"21d-lagged HFR (%)",FALSE
"759",2021-07-03,"West","regional","West","hfr_in_21_days",11.4602851323829,"21d-lagged HFR (%)",FALSE
"760",2021-07-10,"West","regional","West","hfr_in_21_days",14.4620890774125,"21d-lagged HFR (%)",FALSE
"761",2021-07-17,"West","regional","West","hfr_in_21_days",16.2250104558762,"21d-lagged HFR (%)",FALSE
"762",2021-07-24,"West","regional","West","hfr_in_21_days",12.942726231386,"21d-lagged HFR (%)",FALSE
"763",2021-07-31,"West","regional","West","hfr_in_21_days",13.2953132472501,"21d-lagged HFR (%)",FALSE
"764",2021-08-07,"West","regional","West","hfr_in_21_days",14.2527927580894,"21d-lagged HFR (%)",FALSE
"765",2021-08-14,"West","regional","West","hfr_in_21_days",14.3417508417508,"21d-lagged HFR (%)",FALSE
